id,address_number,street,common_name,scientific_name,height,width,growth_space_length,growth_space_width,growth_space_type,diameter_base_height,stems,overhead_utilities,land_use,condition,stormwater_benefits_dollar_value,stormwater_benefits_runoff_elim,property_value_benefits_dollarvalue,property_value_benefits_leaf_surface_area,energy_benefits_electricity_dollar_value,energy_benefits_gas_dollar_value,air_quality_benfits_o3dep_dollar_value,air_quality_benfits_o3dep_lbs,air_quality_benfits_vocavd_dollar_value,air_quality_benfits_vocavd_lbs,air_quality_benfits_no2dep_dollar_value,air_quality_benfits_no2dep_lbs,air_quality_benfits_no2avd_dollar_value,air_quality_benfits_no2avd_lbs,air_quality_benfits_so2dep_dollar_value,air_quality_benfits_so2dep_lbs,air_quality_benfits_so2avd_dollar_value,air_quality_benfits_so2avd_lbs,air_quality_benfits_pm10depdollar_value,air_quality_benfits_pm10dep_lbs,air_quality_benfits_pm10avd_dollar_value,air_quality_benfits_pm10avd_lbs,air_quality_benfits_total_dollar_value,air_quality_benfits_total_lbs,co2_benefits_dollar_value,co2_benefits_sequestered_lbs,co2_benefits_sequestered_value,co2_benefits_avoided_lbs,co2_benefits_avoided_value,co2_benefits_decomp_lbs,co2_benefits_maint_lbs,co2_benefits_totalco2_lbs,overall_benefits_dollar_value,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
513342409,5503,CELADINE ST,Elm: American,Ulmus americana,31,20,99,99,Open or Restricted,18,1,No,Residential,Good,18.3071098305,2288.3887288,103.362100613,171.785809204,18.9296939083,67.0140064516,2.92407175461,0.637052669849,0.095028813746,0.0411380146085,1.18489493992,0.258147045734,4.94929142804,1.07827699957,0.340109372366,0.0977325782662,1.95600410311,0.562070144571,2.54053857775,0.305720647141,0.585061314833,0.0704044903529,14.5750003044,3.0505425901,1.97618326613,314.342768037,2.30979065953,385.807516513,2.83491363134,-95.4841682572,-12.9944797242,591.671636568,224.164094374,Stanton Heights,7,10,42003101800,2,10,5,3-5,40.48070677,-79.94613077
886972729,820,HIGHVIEW ST,Maple: Norway,Acer platanoides,48,10,99,3,Tree Lawn or Parkway,25,1,No,Residential,Good,21.865667904,2733.208488,107.407576173,178.509311228,19.5602607395,72.0706789893,3.70900559464,0.808062221053,0.100563016492,0.0435337733734,1.6034148542,0.349327854944,5.20315542179,1.13358505921,0.461433852853,0.132595934727,2.02154981808,0.580905120138,3.3316746174,0.400923540001,0.616448929235,0.0741815799319,17.0472461047,3.52311508338,3.24979535111,644.984129442,4.73934338314,398.659146566,2.92934740897,-52.6027674101,-18.0478885059,972.99262009,241.201225262,Morningside,7,11,42003101400,2,11,5,3-7,40.47362968,-79.92929515
1140037658,923,N NEGLEY AVE,Oak: Sawtooth,Quercus acutissima,16,5,10,3,Well or Pit,3,1,Yes,Residential,Good,1.81072583359,226.340729198,38.9266507946,64.6953396524,1.80065778969,8.66787015588,0.290660466021,0.063324720266,0.0109627502395,0.00474577932447,0.125522590227,0.0273469695482,0.543056384478,0.118312937795,0.0367845832945,0.0105702825559,0.186377939496,0.0535568791655,0.265273076802,0.0319221512397,0.0653142370228,0.00785971564655,1.52395202758,0.317639435541,0.198701008397,26.8941661803,0.197618333093,36.6993419596,0.269666764719,-1.93644163977,-2.1657466207,59.4913198794,52.9285576097,Highland Park,7,11,42003110200,2,11,5,3-9,40.47307764,-79.92566587
2010367055,5524,AVONDALE PL,Dogwood: Corneliancherry,Cornus mas,6,4,10,3,Well or Pit,1,1,Yes,Residential,Good,0.25644355584,32.05544448,5.76640467796,9.58365288558,0.342453666801,1.96224801871,0.0548724189637,0.0119547753733,0.00234807185756,0.00101648132362,0.0237215203393,0.0051680872199,0.113167005593,0.0246551210441,0.00682662537214,0.00196167395751,0.0354890764081,0.0101980104621,0.0492900430567,0.00593141312355,0.0137434949841,0.00165385017859,0.299458256574,0.0625394126827,0.0332827809178,3.84667743315,0.0282653857788,6.9795739619,0.051285909472,-0.139431388402,-0.721915540234,9.96490446638,8.6602909568,Highland Park,7,11,42003110200,2,11,5,3-9,40.47381598,-79.92735091
167864645,5500,WELLESLEY AVE,Locust: Black,Robinia pseudoacacia,45,35,99,99,Open or Unrestricted,16,1,No,Residential,Good,16.9705557059,2121.31946323,109.168814277,181.436454844,18.6902352147,65.3556594293,2.81800353472,0.613944125212,0.093146865033,0.0403233181961,1.18454950412,0.258071787389,4.86113988694,1.05907187079,0.328132545336,0.0942909613034,1.9311491223,0.554927908707,2.48446282336,0.298972662258,0.574245301094,0.0691029243195,14.2748295829,2.98870555817,1.74234415393,208.64331088,1.53311104834,380.927090853,2.79905226358,-56.3598267627,-11.5506486437,521.659926326,226.202438363,Highland Park,7,11,42003110200,2,11,5,3-9,40.47467229,-79.92801071
1504234128,931,N NEGLEY AVE,Serviceberry: Downy,Amelanchier arborea,8,3,99,3,Tree Lawn or Parkway,1,1,No,Residential,Fair,0.23240197248,29.05024656,5.76640467796,9.58365288558,0.342453666801,1.96224801871,0.0473635616318,0.0103188587433,0.00202675676126,0.000877383879333,0.020475417556,0.00446087528454,0.0976809943012,0.0212812623749,0.00589245558438,0.00169323436332,0.0306326764785,0.00880249324094,0.0446691015201,0.00537534314322,0.0124550423293,0.00149880172435,0.261196006162,0.0543082527539,0.028728295108,3.32028999493,0.0243974908828,6.02447436711,0.0442678376495,-0.120351303673,-0.623127097886,8.60128596045,8.59343263722,Highland Park,7,11,42003110200,2,11,5,3-9,40.47336717,-79.92566744
217508661,5536,WELLESLEY AVE,Hornbeam: European,Carpinus betulus,15,6,35,3,Tree Lawn or Parkway,2,1,No,Residential,Good,0.67174415616,83.96801952,51.8805103505,86.2244033317,0.501643663402,2.6553811858,0.0797671666403,0.0173784676776,0.00325589139863,0.00140947679594,0.0344476891157,0.00750494316246,0.158871318674,0.0346124877285,0.0100949469517,0.0029008468252,0.0519560284451,0.0149298932313,0.0727999992987,0.00876052939815,0.0192094761402,0.00231160964383,0.430402516664,0.0898082544632,0.072487321475,13.799788505,0.101400845935,10.224037266,0.0751262258304,-0.877203829695,-1.44383108047,21.7027908608,56.2121691941,Highland Park,7,11,42003110200,2,11,5,3-9,40.47447184,-79.92663714
1889166081,5528,WELLESLEY AVE,Sweetgum: American,Liquidambar styraciflua,56,10,42,3,Tree Lawn or Parkway,18,1,No,Residential,Good,15.2241084775,1903.01355969,62.8301080329,104.422422598,16.7515813317,60.8267070836,2.52397180279,0.549884924355,0.085372236121,0.0369576779745,1.02276608394,0.222824854889,4.42781810759,0.964666254375,0.29357229841,0.0843598558649,1.73114985633,0.497456855267,2.19291736738,0.263888973209,0.52416073716,0.0630759009819,12.8017284897,2.68311529692,1.37804062832,108.167336147,0.794813586009,341.415240127,2.50871918446,-24.0010820846,-12.9944797242,412.587014466,169.812274044,Highland Park,7,11,42003110200,2,11,5,3-9,40.47452475,-79.92682735
2116258951,5501,WELLESLEY AVE,Lilac: Japanese Tree,Syringa reticulata,12,6,90,3,Tree Lawn or Parkway,3,1,Yes,Residential,Good,0.940867872,117.608484,9.67475053638,16.0792480017,1.31957768275,6.83640835695,0.219814791122,0.0478899327064,0.00844002862503,0.00365369204547,0.095026629716,0.0207029694371,0.413229986667,0.0900283195355,0.0273469487693,0.00785831861187,0.136650269207,0.0392673187376,0.197452212305,0.0237607957046,0.0499046805874,0.00600537672532,1.147865547,0.239166723504,0.142428416003,19.8736982825,0.14603193498,26.8944120857,0.197620140006,-1.95912542321,-2.1657466207,42.6432383243,20.0618984111,Highland Park,7,11,42003110200,2,11,5,3-9,40.4751083,-79.92772285
272719655,512,SUISMON ST,Ginkgo,Ginkgo biloba,14,6,12,4,Well or Pit,2,1,Yes,Residential,Good,0.26469411328,33.08676416,7.41597708857,12.3252102815,0.357351630293,1.68865228658,0.0535883838147,0.0116750291535,0.00214917388336,0.000930378304485,0.0225259098123,0.00490760562361,0.106779035393,0.0232634064036,0.00623991154196,0.00179307802929,0.0369835030145,0.0106274433949,0.0472456282299,0.00568539449217,0.0128291396643,0.00154381945419,0.288340685353,0.0604261548558,0.0362355772696,5.37511096843,0.0394963153961,7.28321047731,0.0535170305873,-0.365515134835,-1.44383108047,10.8489752305,10.0512513814,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45524487,-80.0006017
449871246,401,40TH ST,Lilac: Japanese Tree,Syringa reticulata,10,5,10,3,Well or Pit,3,1,Yes,Residential,Good,0.940867872,117.608484,9.67475053638,16.0792480017,1.31957768275,6.83640835695,0.219814791122,0.0478899327064,0.00844002862503,0.00365369204547,0.095026629716,0.0207029694371,0.413229986667,0.0900283195355,0.0273469487693,0.00785831861187,0.136650269207,0.0392673187376,0.197452212305,0.0237607957046,0.0499046805874,0.00600537672532,1.147865547,0.239166723504,0.142428416003,19.8736982825,0.14603193498,26.8944120857,0.197620140006,-1.95912542321,-2.1657466207,42.6432383243,20.0618984111,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46426621,-79.95748474
769093988,4052,LIBERTY AVE,Maple: Red,Acer rubrum,21,6,10,3,Well or Pit,4,1,No,Commercial/Industrial,Good,2.4863257728,310.7907216,51.7538215441,86.0138489893,1.72994672696,8.69403001254,0.270614951167,0.0589575057009,0.010839654716,0.00469249121904,0.116865874776,0.0254609748968,0.533280875106,0.116183197191,0.0342477198506,0.00984129880766,0.179109478098,0.0514682408329,0.246978413362,0.02972062736,0.0642935669119,0.00773689132513,1.45623053398,0.304061227333,0.211607137538,34.065684171,0.250314647288,35.2581744671,0.259077065984,-3.08076607663,-2.88766216093,63.3554304005,66.331961728,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46305614,-79.95530414
523208226,501,40TH ST,Ginkgo,Ginkgo biloba,15,6,10,4,Well or Pit,3,1,No,Residential,Good,0.57050575872,71.31321984,10.2453226083,17.027527734,0.828349848739,3.7072716649,0.123268347209,0.026855849065,0.0048081790621,0.00208146279744,0.0518159249128,0.01128887253,0.240991612436,0.0525036192672,0.0143535506718,0.00412458352638,0.0857001276929,0.024626473475,0.108678226328,0.0130780055748,0.0288659237167,0.00347363702968,0.658481892028,0.138032503265,0.0798231813457,10.0952786703,0.0741801076691,16.8826606227,0.124053790256,-0.913036580739,-2.1657466207,23.8991560915,16.0897549541,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46294377,-79.95699819
1049586714,501,40TH ST,Ginkgo,Ginkgo biloba,12,6,10,4,Well or Pit,2,1,No,Residential,Good,0.26469411328,33.08676416,7.41597708857,12.3252102815,0.357351630293,1.68865228658,0.0535883838147,0.0116750291535,0.00214917388336,0.000930378304485,0.0225259098123,0.00490760562361,0.106779035393,0.0232634064036,0.00623991154196,0.00179307802929,0.0369835030145,0.0106274433949,0.0472456282299,0.00568539449217,0.0128291396643,0.00154381945419,0.288340685353,0.0604261548558,0.0362355772696,5.37511096843,0.0394963153961,7.28321047731,0.0535170305873,-0.365515134835,-1.44383108047,10.8489752305,10.0512513814,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46296329,-79.95693416
314535447,4117,LIBERTY AVE,Honeylocust: Thornless,Gleditsia triacanthos inermis,18,15,10,4,Well or Pit,7,1,No,Commercial/Industrial,Good,5.26676272838,658.345341047,76.0780401209,126.440229129,8.84747660189,37.9675316155,0.912636796119,0.198831545996,0.0499890110798,0.0216402645367,0.383627433735,0.0835789615979,2.52265470621,0.54959797521,0.106268793204,0.0305370095412,0.915125245845,0.262967024668,0.804616517777,0.0968250923923,0.301448624556,0.0362754060838,5.99636712853,1.28025328003,0.785020632275,67.0461070229,0.492654794404,180.321086633,1.32499934458,-7.27766742688,-5.05340878164,235.036117448,134.941198827,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46349343,-79.95388949
1982198912,4120,LIBERTY AVE,Honeylocust: Thornless,Gleditsia triacanthos inermis,30,12,99,99,Median,20,1,No,Park,Good,23.347688824,2918.46110301,116.928881533,194.333536318,20.6046925925,74.3090188426,3.70108570907,0.806336755789,0.104582458398,0.0452737915145,1.55575363457,0.338944146964,5.43025121533,1.18306126696,0.430959954187,0.123839067295,2.1292697879,0.611859134452,3.26302282342,0.392662192951,0.642582251021,0.0773263839977,17.2575078338,3.57930273992,1.92832603904,271.500083316,1.9949826122,419.945790784,3.08576167068,-99.664437833,-14.4383108047,577.343125462,254.376115664,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46327519,-79.95356034
1773807370,4120,LIBERTY AVE,Serviceberry: Downy,Amelanchier arborea,6,1,99,99,Median,1,1,No,Park,Good,0.25644355584,32.05544448,5.76640467796,9.58365288558,0.342453666801,1.96224801871,0.0548724189637,0.0119547753733,0.00234807185756,0.00101648132362,0.0237215203393,0.0051680872199,0.113167005593,0.0246551210441,0.00682662537214,0.00196167395751,0.0354890764081,0.0101980104621,0.0492900430567,0.00593141312355,0.0137434949841,0.00165385017859,0.299458256574,0.0625394126827,0.0332827809178,3.84667743315,0.0282653857788,6.9795739619,0.051285909472,-0.139431388402,-0.721915540234,9.96490446638,8.6602909568,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46334114,-79.9533637
226149464,4120,LIBERTY AVE,Baldcypress: Common,Taxodium distichum,12,3,99,99,Median,4,1,No,Park,Good,2.28361059091,285.451323864,61.2783799764,101.843480623,5.07136376742,24.3416398632,0.366527935767,0.0798535807772,0.0308163041697,0.0133403914154,0.154070241293,0.0335665013709,1.52723960037,0.332731939079,0.042679060909,0.0122640979624,0.524904196684,0.150834539277,0.323145453481,0.038886336159,0.183653660909,0.0221003202056,3.15303645358,0.683577706246,0.422678508309,27.573469384,0.202609853033,103.3598467,0.759488153555,-1.49520233381,-2.88766216093,126.550451589,96.5507091598,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46338936,-79.95342515
1695133226,4120,LIBERTY AVE,Baldcypress: Common,Taxodium distichum,12,5,99,99,Median,3,1,No,Park,Good,1.55235489343,194.044361678,56.1458130011,93.3132537225,3.85754330252,18.715055433,0.23781989417,0.0518126131089,0.0236078298229,0.0102198397502,0.0999677375262,0.0217794635134,1.16798552087,0.254463076441,0.0276921040885,0.00795750117487,0.399296961308,0.114740506124,0.209671378492,0.0252312128149,0.140537154548,0.0169118116183,2.30657858082,0.503116024545,0.31603281946,19.0947584814,0.140308285321,78.6208804323,0.577706229417,-0.929287664374,-2.1657466207,94.6206046287,82.8933780303,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46346537,-79.95327674
192641805,129,STRATFORD AVE,Maple: Amur,Acer ginnala,14,8,6,3,Tree Lawn or Parkway,5,1,Yes,Residential,Good,1.89789849586,237.237311982,16.9937858617,28.2433429504,2.38104826205,11.8618821767,0.39799262257,0.0867086323681,0.0148318891884,0.00642073125039,0.172053470021,0.0374844161267,0.730704814963,0.159194948794,0.0495138830485,0.0142281273128,0.246506686712,0.0708352548023,0.357503348188,0.0430208601911,0.0880522764044,0.0105959418056,2.05715899109,0.42848891265,0.276877306449,44.699305126,0.328450494066,48.5283238666,0.356586123772,-6.72065415095,-3.60957770117,82.8973971405,35.4686510938,Friendship,9,8,42003080700,2,8,5,3-23,40.4627983,-79.93212358
2019088635,515,SUISMON ST,Lilac: Japanese Tree,Syringa reticulata,12,8,10,4,Well or Pit,3,1,Yes,Residential,Good,0.940867872,117.608484,9.67475053638,16.0792480017,1.31957768275,6.83640835695,0.219814791122,0.0478899327064,0.00844002862503,0.00365369204547,0.095026629716,0.0207029694371,0.413229986667,0.0900283195355,0.0273469487693,0.00785831861187,0.136650269207,0.0392673187376,0.197452212305,0.0237607957046,0.0499046805874,0.00600537672532,1.147865547,0.239166723504,0.142428416003,19.8736982825,0.14603193498,26.8944120857,0.197620140006,-1.95912542321,-2.1657466207,42.6432383243,20.0618984111,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45514928,-80.00054556
724822902,5231,DEARBORN ST,Linden: Silver,Tilia tomentosa,20,8,80,10,Tree Lawn or Parkway,5,1,No,Residential,Good,1.93761816718,242.202270897,44.6512745855,74.2095535129,2.0935805035,9.21876618962,0.312844772268,0.068157902455,0.0120255785871,0.00520587817625,0.131504490782,0.0286502158567,0.604325676474,0.131661367423,0.0364281130789,0.0104678485858,0.216578626886,0.0622352376108,0.275816263751,0.0331908861313,0.0723197736523,0.00870274051171,1.66184329548,0.348272076751,0.282713424336,49.5692273713,0.364234682725,42.6694218401,0.313534911681,-3.98433368534,-3.60957770117,84.6447378249,59.8457961656,Garfield,9,10,42003101700,2,10,5,3-4,40.46539606,-79.93852532
442691282,5206,DEARBORN ST,Linden: Littleleaf,Tilia cordata,25,18,3,3,Well or Pit,16,1,Conflicting,Residential,Good,10.6291512209,1328.64390261,35.3481419938,58.7479273373,13.2796752454,45.8708209888,1.87350137499,0.408170234204,0.0657080659213,0.0284450501824,0.787527445358,0.171574606832,3.43609541385,0.748604665328,0.218153301546,0.0626877303293,1.37203072385,0.394261702257,1.65175254692,0.198766852818,0.405627867732,0.0488120177775,9.81039674014,2.06132285973,1.17394814202,159.568702996,1.17251082961,270.654060829,1.98876603897,-67.1906355329,-11.5506486437,351.481479648,116.112134331,Garfield,9,10,42003101700,2,10,5,3-4,40.46525381,-79.93939346
816662798,5160,DEARBORN ST,Linden: Littleleaf,Tilia cordata,24,8,85,3,Tree Lawn or Parkway,10,1,Conflicting,Residential,Good,5.54707936235,693.384920292,41.9748382141,69.7613681034,6.1855836079,25.1557875088,0.921258994781,0.20071002065,0.0337844680068,0.0146253108255,0.3872517802,0.0843685795642,1.7199193878,0.374710106273,0.107272774908,0.0308255100312,0.639605006018,0.183794541959,0.812218187459,0.0977398540867,0.204903190833,0.0246574236862,4.82621379,1.01143134707,0.697834099968,111.773581148,0.821312274273,126.068845144,0.926353874118,-21.6909056287,-7.21915540234,208.93236526,84.3873365831,Garfield,9,10,42003101700,2,10,5,3-4,40.46540261,-79.9404545
1647122099,5142,DEARBORN ST,Oak: Swamp White,Quercus bicolor,17,5,10,99,Open or Restricted,3,1,Conflicting,Residential,Good,1.81072583359,226.340729198,38.9266507946,64.6953396524,1.80065778969,8.66787015588,0.290660466021,0.063324720266,0.0109627502395,0.00474577932447,0.125522590227,0.0273469695482,0.543056384478,0.118312937795,0.0367845832945,0.0105702825559,0.186377939496,0.0535568791655,0.265273076802,0.0319221512397,0.0653142370228,0.00785971564655,1.52395202758,0.317639435541,0.198701008397,26.8941661803,0.197618333093,36.6993419596,0.269666764719,-1.93644163977,-2.1657466207,59.4913198794,52.9285576097,Garfield,9,10,42003101700,2,10,5,3-4,40.46522334,-79.94110832
730734087,5142,DEARBORN ST,Oak: Swamp White,Quercus bicolor,17,5,10,99,Open or Restricted,3,1,Conflicting,Residential,Good,1.81072583359,226.340729198,38.9266507946,64.6953396524,1.80065778969,8.66787015588,0.290660466021,0.063324720266,0.0109627502395,0.00474577932447,0.125522590227,0.0273469695482,0.543056384478,0.118312937795,0.0367845832945,0.0105702825559,0.186377939496,0.0535568791655,0.265273076802,0.0319221512397,0.0653142370228,0.00785971564655,1.52395202758,0.317639435541,0.198701008397,26.8941661803,0.197618333093,36.6993419596,0.269666764719,-1.93644163977,-2.1657466207,59.4913198794,52.9285576097,Garfield,9,10,42003101700,2,10,5,3-4,40.46532277,-79.94109749
87930118,5142,DEARBORN ST,Linden: Littleleaf,Tilia cordata,30,15,3,3,Well or Pit,18,1,Conflicting,Residential,Good,12.5332730266,1566.65912832,31.7610773371,52.7862953557,14.2783880349,51.9498201171,2.21815210262,0.483257538697,0.0728547589164,0.0315388566738,0.932401588869,0.203137601061,3.77736008141,0.822954266103,0.258284947626,0.0742198125362,1.47557821235,0.424016727688,1.95561019269,0.235332153152,0.447210125226,0.053815899546,11.1374520097,2.32827285545,1.15595163941,159.874715992,1.17475941311,291.008901372,2.13833340728,-91.7958324262,-12.9944797242,346.093305213,122.815962165,Garfield,9,10,42003101700,2,10,5,3-4,40.46547667,-79.94118027
399793402,4602,FRIENDSHIP AVE,Maple: Red,Acer rubrum,24,8,10,3,Well or Pit,4,1,Conflicting,Commercial/Industrial,Good,2.4863257728,310.7907216,51.7538215441,86.0138489893,1.72994672696,8.69403001254,0.270614951167,0.0589575057009,0.010839654716,0.00469249121904,0.116865874776,0.0254609748968,0.533280875106,0.116183197191,0.0342477198506,0.00984129880766,0.179109478098,0.0514682408329,0.246978413362,0.02972062736,0.0642935669119,0.00773689132513,1.45623053398,0.304061227333,0.211607137538,34.065684171,0.250314647288,35.2581744671,0.259077065984,-3.08076607663,-2.88766216093,63.3554304005,66.331961728,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46428454,-79.95066071
944825214,4601,LIBERTY AVE,Pear: Callery,Pyrus calleryana,25,15,3,3,Well or Pit,7,1,Conflicting,Commercial/Industrial,Good,4.24930984593,531.163730742,73.1115072618,121.509908976,3.99335127237,16.2275218692,0.758516113466,0.165254055221,0.0218001780068,0.00943730649642,0.331172168149,0.072150799161,1.10995937753,0.241821215148,0.098003427432,0.0281619044344,0.41292086729,0.118655421635,0.676831092665,0.0814477849176,0.132229519524,0.0159120962123,3.54143274407,0.732840583226,0.624362596132,109.151029677,0.802041766069,81.3887928891,0.598044850149,-2.52204023411,-1.08287331035,186.934909022,101.747485589,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46263108,-79.95068255
995180943,4501,LIBERTY AVE,Elm: American,Ulmus americana,18,5,10,3,Well or Pit,5,1,No,Commercial/Industrial,Good,3.11361610581,389.202013227,64.9137185385,107.885342901,2.80679246684,11.7198581693,0.403111754027,0.0878239115527,0.0155860190585,0.00674719439765,0.16334930113,0.0355880830348,0.790050020931,0.172124187566,0.046887387575,0.0134733872342,0.290271496433,0.0834113495498,0.350237972318,0.042146567066,0.0942628513471,0.0113433034112,2.15375680282,0.452657983813,0.332239492182,50.3426508898,0.369917798738,57.2054485532,0.420345635969,-4.46561989085,-3.60957770117,99.4729018511,85.0399815754,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46340762,-79.95151048
788432055,3549,MELWOOD AVE,Maple: Norway,Acer platanoides,40,20,3,3,Well or Pit,15,1,No,Residential,Fair,9.12747715176,1140.93464397,55.2541195671,91.8312765064,13.5356322732,46.6176112452,1.72109776983,0.374966834387,0.0577101877135,0.0249827652439,0.744036011611,0.162099348935,3.01932304575,0.65780458513,0.214120134038,0.0615287741489,1.20708901557,0.346864659648,1.62318644034,0.195329294866,0.374161160304,0.0450254103855,8.96072376519,1.86860167275,1.29507482336,225.401896381,1.65625313461,238.120007399,1.74970581437,-66.4280442103,-9.34690646825,387.746953102,134.790638826,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45979835,-79.9595213
1384554783,413,SUISMON ST,Pear: Callery,Pyrus calleryana,13,5,6,4,Well or Pit,4,1,No,Residential,Good,1.55935535616,194.91941952,45.1654210331,75.0640549504,1.45025984511,5.99757197575,0.261868054326,0.0570518636876,0.00800456731562,0.00346518065611,0.114332984864,0.0249091470292,0.406387264756,0.0885375304478,0.0338344385877,0.00972253982408,0.14997426704,0.0430960537473,0.233667338369,0.0281188132815,0.0484607812332,0.0058316222904,1.25652969649,0.260732750964,0.258918642518,49.6959828585,0.365166082044,29.5578550741,0.217191119085,-0.650412970237,-1.08287331035,77.5205516521,55.6880565491,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45496394,-80.00145955
70780726,3552,MELWOOD AVE,Maple: Red,Acer rubrum,28,10,3,3,Well or Pit,16,1,Yes,Residential,Fair,13.2236195269,1652.95244087,49.0715203872,81.5559164199,14.5833018638,52.2795134623,1.85398130276,0.403917495154,0.0636636496433,0.0275600214906,0.800647361987,0.174432976468,3.30887833227,0.720888525549,0.234630910049,0.0674226753013,1.30076306664,0.373782490412,1.77652094277,0.213781100213,0.410962209462,0.0494539361567,9.75004777557,2.03123922074,1.05946653891,122.579606415,0.900714947935,256.550700968,1.88513455071,-51.9547232425,-9.97003356615,317.205550573,139.967469555,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45973648,-79.95936711
2002089108,3518,MELWOOD AVE,Crabapple: Flowering,Malus spp.,17,5,10,3,Well or Pit,3,1,Yes,Residential,Fair,0.77948430564,97.435538205,10.7814033452,17.9184835353,1.17435099514,6.11999860694,0.180261786799,0.0392727204356,0.00650935668231,0.00281790332567,0.0787032545638,0.0171466785542,0.318406307919,0.0693695659954,0.0232905704015,0.00669269264411,0.104973917178,0.0301649187293,0.168879499934,0.020322442832,0.0403860824379,0.00485993771816,0.92141077592,0.190646860235,0.105279497797,14.4866468444,0.106447881013,20.6592837341,0.151804416878,-1.75574156109,-1.86938129366,31.5208077237,19.8819275266,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45937628,-79.96054716
1751597324,3518,MELWOOD AVE,Crabapple: Flowering,Malus spp.,15,5,10,3,Well or Pit,3,1,Yes,Residential,Critical,0.3135856402,39.198205025,10.7814033452,17.9184835353,1.17435099514,6.11999860694,0.0153882013121,0.00335254930548,0.000555676789953,0.000240552722923,0.00671857051154,0.00146374085219,0.0271810262858,0.00592179221912,0.00198821942452,0.000571327420838,0.00896118805176,0.00257505403786,0.067940028709,0.0081756953922,0.016247274544,0.00195514735788,0.144980185633,0.0242558593088,0.0089872742022,1.23666497452,0.0090870142328,1.76359739193,0.0129589136359,-0.149880377166,-0.159581329946,2.69080065934,18.5433060473,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45935379,-79.96062005
1029504502,3434,MELWOOD AVE,Pear: Callery,Pyrus calleryana,24,7,3,3,Well or Pit,7,1,Conflicting,Residential,Good,4.24930984593,531.163730742,73.1115072618,121.509908976,3.99335127237,16.2275218692,0.758516113466,0.165254055221,0.0218001780068,0.00943730649642,0.331172168149,0.072150799161,1.10995937753,0.241821215148,0.098003427432,0.0281619044344,0.41292086729,0.118655421635,0.676831092665,0.0814477849176,0.132229519524,0.0159120962123,3.54143274407,0.732840583226,0.624362596132,109.151029677,0.802041766069,81.3887928891,0.598044850149,-2.52204023411,-1.08287331035,186.934909022,101.747485589,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45880458,-79.96191649
1653748281,3434,MELWOOD AVE,Pear: Callery,Pyrus calleryana,25,12,3,3,Well or Pit,8,1,Conflicting,Residential,Good,5.22409382091,653.011727614,82.6540732911,137.369468887,4.91072463086,19.9381248449,0.939369663054,0.204655700012,0.0267937462984,0.0115990243716,0.410133789493,0.0893537667741,1.36440088801,0.297255095426,0.12137045604,0.0348765678275,0.507776809802,0.14591287638,0.838208423229,0.100867439618,0.162533225017,0.0195587515063,4.37058700094,0.904079221915,0.752250134894,129.445041332,0.951162163706,100.085848365,0.735430813788,-3.22342510096,-1.08287331035,225.224591286,117.849853723,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45876921,-79.96200201
157553268,3434,MELWOOD AVE,Pear: Callery,Pyrus calleryana,24,12,3,3,Well or Pit,8,1,Conflicting,Residential,Good,5.22409382091,653.011727614,82.6540732911,137.369468887,4.91072463086,19.9381248449,0.939369663054,0.204655700012,0.0267937462984,0.0115990243716,0.410133789493,0.0893537667741,1.36440088801,0.297255095426,0.12137045604,0.0348765678275,0.507776809802,0.14591287638,0.838208423229,0.100867439618,0.162533225017,0.0195587515063,4.37058700094,0.904079221915,0.752250134894,129.445041332,0.951162163706,100.085848365,0.735430813788,-3.22342510096,-1.08287331035,225.224591286,117.849853723,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45874851,-79.96202533
